163,-435,515,296,-363,504,-128,-182,434,561,379,371,253,70,314,466,6,453,-132,-57,566,-259,-56,-342,-79,-98,610,-131,-649,-23,607,-564,350,-705,120,-241,-261,56,-570,-104,-891,468,-247,-339,-167,310,-221,140,-141,-590,-74,-299,333,625,667,86,92,-387,120,-169,441,-668,565,47,-398,685,-816,204,-779,454,311
-35,647,-477,43,491,-321,14,135,68,-359,-381,-59,-454,-560,-704,-469,66,199,-228,508,-146,209,-404,641,81,-493,10,361,-231,495,-376,-747,-216,229,-215,-275,255,381,-664,-349,155,59,-249,422,583,419,-94,246,382,-195,178,-259,206,65,277,-406,310,-143,579,441,393,-795,271,615,125,-159,436,368,153,70,411
394,59,-234,-526,364,-432,-72,-542,352,-175,-529,-100,-636,470,-109,-7,-588,352,-377,12,-224,-478,-221,-187,-322,-289,-561,-312,-67,-353,-85,-620,255,268,114,341,-97,-548,-515,-64,-665,-809,786,546,-570,287,105,-32,-323,724,-194,-534,-656,-652,-241,683,-70,176,126,-142,-90,109,-639,-802,-313,-294,549,414,48,-420,453
-168,-530,-333,-89,62,-663,-88,-237,-396,-149,-8,-173,226,364,81,-213,289,-169,131,-124,-687,509,-281,297,-147,304,272,-529,532,-480,-235,411,-387,-330,22,-97,-232,411,417,157,607,-621,-372,-361,504,-116,-6,875,-761,317,477,-423,546,294,237,226,-701,12,-18,-8,521,255,-428,-493,713,-295,-4,-22,754,245,1148
150,-878,-162,-541,77,383,449,-688,855,-604,-18,-34,-479,561,-565,-312,-239,-479,-719,405,174,433,-112,45,662,-433,554,-368,231,-55,240,-289,-75,-27,277,-602,-597,-10,433,-268,203,-184,-480,-396,-410,322,-728,528,125,-77,23,482,434,-277,-60,-363,-654,46,881,596,719,63,182,100,202,25,343,-470,-44,-284,-709
575,-391,-351,492,-468,-18,500,-646,-238,26,53,247,583,573,170,-66,475,489,433,27,380,21,368,223,21,155,-171,367,-621,222,123,-291,-2,305,214,626,-587,41,307,-291,263,769,-150,-152,13,-355,68,-491,-535,-133,198,163,-107,-406,-744,-307,-369,643,-180,-476,411,-585,-708,-539,546,-775,723,-15,-17,203,106
-536,-236,-46,-251,340,37,-147,-82,15,512,-610,-192,564,-204,-497,218,146,21,-548,-643,370,601,-29,695,77,164,-456,410,-484,576,-5,-698,-502,355,-660,279,-105,-102,341,-456,603,709,-88,244,317,-675,-441,-594,357,-707,-60,466,47,-108,-344,-232,-818,599,36,-59,285,724,-543,-128,552,570,204,169,723,569,873
-570,559,256,-345,-641,-530,-462,63,32,-155,25,-772,378,-203,18,445,13,58,-202,340,800,124,538,575,-669,588,-67,-14,59,568,828,-463,448,-452,-340,111,45,529,-356,441,-585,-1,-49,-42,750,-428,183,236,354,32,-645,-423,-830,-701,-673,352,293,-78,-104,-805,78,-170,365,479,46,55,508,374,-709,155,-46
591,176,-288,-72,344,-192,-367,-395,350,603,302,79,-397,12,-648,-542,340,62,-262,302,-508,-433,-380,-270,699,-29,422,-332,-189,-337,-523,364,-318,7,300,628,-219,-65,249,-243,379,694,1,789,742,-685,-169,648,177,-98,-569,-276,573,-516,-606,495,-287,-148,530,-701,-480,-392,-505,605,-188,404,716,-256,-226,331,834
405,621,59,103,-127,-159,19,-597,-2,-203,429,-190,166,458,-67,329,245,479,-618,362,34,792,643,96,155,314,216,-520,-326,-280,353,-333,-8,585,721,-416,-247,110,-39,-302,-17,-288,217,196,-407,-248,41,78,3,-547,228,-226,648,278,-202,-692,20,-418,-755,-566,333,-162,321,239,577,-320,-124,-636,-650,-506,-218
557,-215,5,-641,-348,133,561,73,78,-400,533,-509,260,113,488,161,79,-197,-426,274,391,-18,-15,130,-87,-225,22,-169,-471,-327,209,-43,-250,352,469,688,-630,354,-411,-512,270,109,-525,625,4,412,-108,-373,-158,-333,253,527,322,-322,-649,-425,-642,55,376,-635,-247,630,-20,339,574,670,517,205,136,-239,-974
552,-584,518,-557,512,-271,444,431,698,468,-846,-401,324,-511,131,559,121,-307,459,-314,630,-195,-601,388,-498,195,-228,-374,-477,161,367,224,-448,427,-76,78,183,198,-403,-183,-29,-559,-105,260,11,488,-404,-143,5,696,-90,412,-386,-631,582,-164,-347,85,576,611,532,-283,-336,-278,-53,333,491,675,-281,725,-564
245,288,-4,-458,-299,671,236,-102,-55,-250,-169,499,-33,126,326,-48,-14,-704,-415,310,611,531,-336,-349,327,-185,396,-692,-101,-248,554,254,532,180,552,587,-129,192,-573,147,-302,179,-378,-266,261,113,416,336,-97,-644,362,-645,-469,-302,-703,637,115,695,134,683,283,438,231,-294,-453,255,-230,-158,542,284,-48
-194,-73,-3,48,595,650,-13,-205,2,-395,602,-367,-398,103,147,-287,9,-535,-166,215,-662,-615,-83,295,-286,-216,421,76,18,79,293,206,-390,523,15,567,510,213,-342,-236,585,111,11,-716,-40,-64,164,4,-716,618,767,624,88,-292,699,-221,562,671,133,-625,-270,-495,-488,-388,-105,-229,357,40,-167,-565,-164
-350,649,439,509,-647,621,152,-196,194,191,497,-67,-521,618,-91,-386,182,-632,-284,-65,-36,-250,231,-159,-197,-419,194,-430,-316,-4,-477,63,-308,-3,-225,325,553,-89,-220,-734,462,648,-412,-108,-108,621,670,382,-88,358,585,762,16,-606,635,543,282,-95,458,479,-279,-577,-335,161,215,184,-687,376,-467,468,-600
-412,-189,-509,-276,-560,376,-385,142,-174,676,-336,-365,155,-316,-671,306,-419,312,-489,-52,-190,599,-441,-162,-568,492,-641,-362,-491,326,516,614,-140,-207,336,-358,363,-170,144,521,495,70,-351,575,-4,-499,-48,700,476,-353,-719,-161,321,-2,-220,38,219,-314,-19,-647,211,-1,-629,697,430,231,-764,138,259,-731,678
214,-333,-140,-333,-469,431,459,-436,71,449,-124,-592,-165,315,234,574,-210,542,269,-456,-604,-106,135,-192,-332,-577,267,-201,583,41,243,101,-639,-452,299,436,461,-493,141,504,652,450,-155,-495,-53,268,731,-185,-687,254,-202,220,-356,-737,295,647,691,-671,-77,317,107,-534,-604,187,-634,356,503,58,-566,-681,1
270,-266,304,-596,-533,-65,-370,560,-203,-441,278,-602,545,311,386,-238,-563,-217,141,27,374,332,201,-86,-372,-516,495,455,454,-521,-206,340,93,346,309,-211,440,-736,308,-577,162,698,234,-129,141,-650,43,523,50,642,-562,151,195,295,-503,200,-725,-368,-564,69,493,215,-363,658,616,-688,544,610,-496,399,625
